age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
57,Male,175.3,86.2,28.06,Overweight,1760.4,3186.4,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
35,Male,154.9,99.8,41.57,Obese,1970.1,3565.9,High Activity,1.81,6.0,0.0,True,Fat Loss,3,3,real,train
26,Female,167.6,106.6,37.93,Obese,1840.0,3330.5,High Activity,1.81,40.0,4.0,True,Fat Loss,3,3,real,train
37,Female,154.9,90.7,37.79,Obese,1606.3,2907.3,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
53,Male,198.1,99.8,25.42,Overweight,2075.1,3756.0,High Activity,1.81,10.0,1.0,True,Fat Loss,3,2,real,train
47,Female,175.3,86.2,28.06,Overweight,1584.0,2867.0,High Activity,1.81,8.0,3.0,True,Fat Loss,3,2,real,train
37,Male,188.0,131.5,37.23,Obese,2542.6,4602.1,High Activity,1.81,6.0,1.0,True,Fat Loss,3,3,real,train
64,Female,162.6,71.7,27.12,Overweight,1336.8,2419.6,High Activity,1.81,12.0,0.0,True,Fat Loss,3,2,real,train
31,Male,180.3,86.2,26.5,Overweight,1932.4,2995.2,Moderate Activity,1.55,4.0,2.0,True,Fat Loss,2,2,real,train
59,Female,162.6,47.6,18.02,Underweight,1136.1,2056.4,High Activity,1.81,12.0,2.0,True,Muscle Gain,6,4,real,train
58,Female,165.1,90.7,33.28,Obese,1546.8,2799.7,High Activity,1.81,6.0,0.0,True,Fat Loss,3,3,real,train
57,Male,182.9,86.2,25.77,Overweight,1797.0,3252.6,High Activity,1.81,10.0,0.0,True,Maintenance,9,7,real,train
34,Female,162.6,81.6,30.9,Obese,1559.0,2821.7,High Activity,1.81,6.0,1.0,True,Fat Loss,3,3,real,train
40,Female,172.7,117.9,39.53,Obese,1900.0,2451.0,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
29,Female,175.3,56.7,18.46,Underweight,1389.3,2514.6,High Activity,1.81,15.0,0.0,True,Muscle Gain,6,4,real,train
40,Male,175.3,71.2,23.18,Normal,1656.4,2998.1,High Activity,1.81,0.0,6.0,True,Maintenance,9,6,real,train
53,Female,167.6,90.7,32.28,Obese,1576.3,2853.1,High Activity,1.81,20.0,3.0,True,Fat Loss,3,3,real,train
27,Male,185.4,77.1,22.43,Normal,1858.0,3362.9,High Activity,1.81,6.0,1.0,True,Muscle Gain,6,5,real,train
50,Male,170.2,63.5,21.93,Normal,1472.0,2664.2,High Activity,1.81,7.0,7.0,True,Maintenance,9,6,real,train
53,Female,162.6,59.0,22.31,Normal,1267.0,2293.2,High Activity,1.81,10.0,2.0,True,Fat Loss,3,1,real,train
50,Female,157.5,65.8,26.52,Overweight,1327.1,2402.1,High Activity,1.81,20.0,2.0,True,Fat Loss,3,2,real,train
60,Female,172.7,90.7,30.41,Obese,1561.8,2014.7,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
52,Male,190.5,115.7,31.87,Obese,2256.9,3498.3,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,train
49,Female,154.9,48.5,20.22,Normal,1164.2,1501.8,Low Activity,1.29,0.0,0.0,False,Maintenance,7,6,real,train
19,Male,175.3,74.8,24.37,Normal,1824.2,3301.9,High Activity,1.81,20.0,1.0,True,Muscle Gain,6,5,real,train
52,Male,154.9,74.8,31.18,Obese,1539.4,2386.0,Moderate Activity,1.55,1.0,2.0,True,Fat Loss,2,3,real,train
65,Male,180.3,99.8,30.68,Obese,1921.7,3478.3,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
64,Male,185.4,113.4,32.98,Obese,2134.1,3862.6,High Activity,1.81,10.0,3.0,True,Fat Loss,3,3,real,train
50,Female,167.6,72.6,25.82,Overweight,1421.5,2573.0,High Activity,1.81,28.0,0.0,True,Fat Loss,3,2,real,train
60,Female,152.4,81.6,35.15,Obese,1414.9,1825.2,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
46,Female,165.1,63.5,23.3,Normal,1347.1,2438.3,High Activity,1.81,40.0,3.0,True,Fat Loss,3,1,real,train
62,Female,165.1,61.2,22.46,Normal,1256.9,2274.9,High Activity,1.81,20.0,0.0,True,Fat Loss,3,1,real,train
56,Male,154.9,81.6,34.01,Obese,1607.8,2074.1,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
65,Female,160.0,53.5,20.9,Normal,1156.8,2093.8,High Activity,1.81,6.0,10.0,True,Maintenance,9,6,real,train
27,Female,162.6,108.9,41.2,Obese,1840.9,3332.1,High Activity,1.81,32.0,0.0,True,Fat Loss,3,3,real,train
45,Male,180.3,79.4,24.41,Normal,1761.8,3188.8,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,train
48,Male,180.3,97.5,29.99,Overweight,1987.8,3081.1,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,2,real,train
19,Female,162.6,54.4,20.6,Normal,1372.3,2483.8,High Activity,1.81,40.0,0.0,True,Fat Loss,3,1,real,train
56,Female,165.1,68.0,24.96,Normal,1345.7,2435.8,High Activity,1.81,16.0,7.0,True,Maintenance,9,6,real,train
42,Female,157.5,59.0,23.78,Normal,1298.9,2351.0,High Activity,1.81,0.0,5.0,True,Maintenance,9,6,real,train
61,Female,172.7,68.0,22.81,Normal,1347.7,2439.3,High Activity,1.81,20.0,0.0,True,Maintenance,9,6,real,train
60,Female,154.9,47.6,19.84,Normal,1108.2,2005.9,High Activity,1.81,6.0,6.0,True,Maintenance,9,6,real,train
48,Male,172.7,89.8,30.11,Obese,1848.0,3344.8,High Activity,1.81,5.0,1.0,True,Fat Loss,3,3,real,train
50,Male,154.9,81.6,34.01,Obese,1641.9,2971.8,High Activity,1.81,10.0,40.0,True,Fat Loss,3,3,real,train
58,Female,167.6,59.0,20.98,Normal,1261.1,2282.5,High Activity,1.81,7.0,0.0,True,Fat Loss,3,1,real,train
52,Male,170.2,68.0,23.49,Normal,1521.4,2358.1,Moderate Activity,1.55,3.0,1.0,True,Maintenance,8,6,real,train
54,Male,188.0,79.4,22.47,Normal,1747.3,3162.5,High Activity,1.81,15.0,0.0,True,Maintenance,9,6,real,train
45,Male,182.9,83.9,25.09,Overweight,1834.7,3320.9,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
41,Male,180.3,99.8,30.68,Obese,2057.9,3724.9,High Activity,1.81,40.0,6.0,True,Fat Loss,3,3,real,train
26,Male,188.0,72.6,20.54,Normal,1815.1,3285.3,High Activity,1.81,20.0,10.0,True,Maintenance,9,6,real,train
52,Female,162.6,63.5,24.03,Normal,1313.3,2377.0,High Activity,1.81,10.0,1.0,True,Fat Loss,3,1,real,train
55,Female,167.6,70.3,25.02,Overweight,1378.9,2495.8,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
34,Female,165.1,61.2,22.46,Normal,1378.1,2494.3,High Activity,1.81,5.0,1.0,True,Maintenance,9,6,real,train
44,Female,170.2,90.7,31.32,Obese,1623.2,2937.9,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
50,Female,167.6,54.4,19.37,Normal,1253.8,2269.3,High Activity,1.81,5.0,1.0,True,Maintenance,9,6,real,train
50,Female,162.6,65.8,24.89,Normal,1342.9,1732.3,Low Activity,1.29,2.0,1.0,True,Maintenance,7,6,real,train
56,Female,167.6,54.4,19.37,Normal,1227.8,2222.3,High Activity,1.81,30.0,20.0,True,Fat Loss,3,1,real,train
49,Male,182.9,93.0,27.8,Overweight,1933.6,3499.8,High Activity,1.81,40.0,2.0,True,Maintenance,9,7,real,train
32,Male,167.6,74.8,26.63,Overweight,1713.9,3102.1,High Activity,1.81,0.0,5.0,True,Fat Loss,3,2,real,train
29,Male,185.4,90.7,26.39,Overweight,2028.9,3672.3,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
63,Female,162.6,90.7,34.33,Obese,1517.3,2746.3,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
65,Male,185.4,87.1,25.33,Overweight,1775.9,3214.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
60,Male,170.2,90.7,31.32,Obese,1779.8,2295.9,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
56,Female,175.3,54.4,17.72,Underweight,1251.4,2265.0,High Activity,1.81,20.0,20.0,True,Muscle Gain,6,4,real,train
34,Male,175.3,59.0,19.2,Normal,1526.4,2762.8,High Activity,1.81,10.0,5.0,True,Muscle Gain,6,5,real,train
56,Male,182.9,102.1,30.52,Obese,2015.4,3647.8,High Activity,1.81,4.0,6.0,True,Fat Loss,3,3,real,train
60,Female,165.1,83.9,30.79,Obese,1475.2,2670.2,High Activity,1.81,28.0,0.0,True,Fat Loss,3,3,real,train
62,Male,188.0,81.6,23.11,Normal,1732.2,3135.3,High Activity,1.81,30.0,10.0,True,Maintenance,9,6,real,train
61,Male,180.3,86.2,26.5,Overweight,1762.1,3189.4,High Activity,1.81,6.0,0.0,True,Fat Loss,3,2,real,train
45,Female,167.6,56.7,20.18,Normal,1296.4,2009.4,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,1,real,train
45,Male,172.7,78.0,26.15,Overweight,1707.0,2202.0,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,2,real,train
23,Male,195.6,95.3,24.9,Normal,2172.5,3932.2,High Activity,1.81,40.0,0.0,True,Muscle Gain,6,5,real,train
26,Female,167.6,68.0,24.21,Normal,1483.5,2685.2,High Activity,1.81,20.0,2.0,True,Maintenance,9,6,real,train
47,Male,154.9,83.9,34.96,Obese,1689.3,3057.6,High Activity,1.81,50.0,1.0,True,Fat Loss,3,3,real,train
47,Female,160.0,68.0,26.57,Overweight,1369.0,2477.9,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
63,Female,170.2,65.8,22.71,Normal,1310.2,2371.5,High Activity,1.81,10.0,0.0,True,Fat Loss,3,1,real,train
44,Female,170.2,59.4,20.52,Normal,1333.8,2414.1,High Activity,1.81,6.0,0.0,True,Maintenance,9,6,real,train
38,Female,162.6,54.4,20.6,Normal,1290.0,2334.9,High Activity,1.81,11.0,3.0,True,Maintenance,9,6,real,train
22,Female,170.2,77.1,26.63,Overweight,1592.6,2882.6,High Activity,1.81,15.0,0.0,True,Fat Loss,3,2,real,train
23,Male,188.0,88.5,25.04,Overweight,2044.8,3701.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
21,Male,185.4,72.6,21.11,Normal,1831.3,2838.5,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,train
47,Male,175.3,108.9,35.44,Obese,2121.0,2736.1,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,train
62,Female,162.6,90.7,34.33,Obese,1521.6,2754.1,High Activity,1.81,30.0,0.0,True,Fat Loss,3,3,real,train
41,Female,172.7,77.1,25.85,Overweight,1518.2,2747.9,High Activity,1.81,14.0,0.0,True,Maintenance,9,7,real,train
56,Female,152.4,63.5,27.34,Overweight,1264.5,2288.7,High Activity,1.81,6.0,0.0,True,Fat Loss,3,2,real,train
25,Female,160.0,49.9,19.49,Normal,1296.5,2346.6,High Activity,1.81,15.0,1.0,True,Fat Loss,3,1,real,train
35,Male,154.9,74.8,31.18,Obese,1635.9,2961.0,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
42,Female,167.6,63.5,22.6,Normal,1372.3,2127.1,Moderate Activity,1.55,3.0,1.0,True,Maintenance,8,6,real,train
32,Female,165.1,47.6,17.47,Underweight,1260.9,2282.3,High Activity,1.81,56.0,5.0,True,Muscle Gain,6,4,real,train
43,Male,188.0,79.4,22.47,Normal,1809.7,2805.0,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,1,real,train
21,Female,175.3,59.0,19.2,Normal,1444.9,2615.2,High Activity,1.81,5.0,5.0,True,Fat Loss,3,1,real,train
52,Female,157.5,44.5,17.92,Underweight,1121.4,1446.5,Low Activity,1.29,2.0,1.0,True,Muscle Gain,4,4,real,train
60,Female,162.6,65.8,24.89,Normal,1299.6,2352.3,High Activity,1.81,7.0,0.0,True,Fat Loss,3,1,real,train
62,Male,175.3,81.6,26.58,Overweight,1671.3,3025.0,High Activity,1.81,42.0,0.0,True,Maintenance,9,7,real,train
19,Female,167.6,72.6,25.82,Overweight,1555.8,2411.4,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,2,real,train
33,Female,160.0,74.8,29.23,Overweight,1492.5,2701.5,High Activity,1.81,8.0,0.0,True,Fat Loss,3,2,real,train
20,Female,175.3,65.8,21.41,Normal,1512.1,2737.0,High Activity,1.81,5.0,3.0,True,Muscle Gain,6,5,real,train
23,Female,165.1,56.7,20.8,Normal,1383.8,2504.6,High Activity,1.81,20.0,20.0,True,Muscle Gain,6,5,real,train
48,Female,157.5,79.4,32.01,Obese,1461.6,2645.6,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,train
45,Male,188.0,95.3,26.96,Overweight,2011.0,3117.1,Moderate Activity,1.55,2.0,2.0,True,Maintenance,8,7,real,train
22,Male,185.4,77.1,22.43,Normal,1886.3,2923.8,Moderate Activity,1.55,4.0,0.0,True,Muscle Gain,5,5,real,train
48,Female,162.6,52.2,19.74,Normal,1225.7,2218.5,High Activity,1.81,8.0,0.0,True,Fat Loss,3,1,real,train
62,Female,160.0,65.8,25.69,Overweight,1283.1,1655.1,Low Activity,1.29,1.0,0.0,True,Fat Loss,1,2,real,train
37,Male,180.3,108.9,33.47,Obese,2202.2,3986.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
51,Female,170.2,88.5,30.54,Obese,1571.9,2845.1,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,train
65,Female,170.2,80.7,27.88,Overweight,1440.0,1857.5,Low Activity,1.29,2.0,0.0,True,Maintenance,7,7,real,train
51,Male,188.0,95.3,26.96,Overweight,1977.0,3578.3,High Activity,1.81,5.0,40.0,True,Maintenance,9,7,real,train
59,Male,167.6,79.4,28.25,Overweight,1621.4,2934.7,High Activity,1.81,6.0,0.0,True,Maintenance,9,7,real,train
54,Female,157.5,61.2,24.69,Normal,1267.9,2294.9,High Activity,1.81,11.0,10.0,True,Maintenance,9,6,real,train
60,Female,167.6,68.0,24.21,Normal,1336.3,2418.7,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,train
22,Male,170.2,70.3,24.28,Normal,1722.1,3116.9,High Activity,1.81,20.0,20.0,True,Maintenance,9,6,real,train
44,Female,170.2,65.8,22.71,Normal,1392.5,2520.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,train
41,Male,172.7,68.0,22.81,Normal,1596.0,2888.8,High Activity,1.81,14.0,2.0,True,Maintenance,9,6,real,train
24,Female,170.2,65.8,22.71,Normal,1479.1,2677.1,High Activity,1.81,6.0,4.0,True,Fat Loss,3,1,real,train
39,Female,172.7,63.5,21.29,Normal,1401.0,2171.6,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,train
47,Female,167.6,86.2,30.67,Obese,1560.4,2824.3,High Activity,1.81,15.0,0.0,True,Fat Loss,3,3,real,train
28,Female,167.6,90.7,32.28,Obese,1684.6,3049.1,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
19,Male,185.4,83.9,24.41,Normal,1994.5,3610.1,High Activity,1.81,5.0,10.0,True,Maintenance,9,6,real,train
44,Female,170.2,63.5,21.93,Normal,1371.5,2125.8,Moderate Activity,1.55,3.0,2.0,True,Maintenance,8,6,real,train
54,Male,180.3,71.7,22.04,Normal,1607.4,2909.4,High Activity,1.81,20.0,6.0,True,Fat Loss,3,1,real,train
60,Male,182.9,90.7,27.12,Overweight,1840.7,3331.7,High Activity,1.81,0.0,6.0,True,Fat Loss,3,2,real,train
50,Male,167.6,73.5,26.15,Overweight,1593.5,2884.2,High Activity,1.81,20.0,2.0,True,Fat Loss,3,2,real,train
56,Female,167.6,77.1,27.44,Overweight,1437.5,2601.9,High Activity,1.81,10.0,10.0,True,Fat Loss,3,2,real,train
57,Female,154.9,72.6,30.23,Obese,1351.9,2446.9,High Activity,1.81,5.0,3.0,True,Fat Loss,3,3,real,train
42,Female,167.6,54.4,19.37,Normal,1288.4,2332.0,High Activity,1.81,5.0,1.0,True,Maintenance,9,6,real,train
30,Female,162.6,68.0,25.75,Overweight,1450.5,1871.1,Low Activity,1.29,1.0,1.0,True,Maintenance,7,7,real,train
21,Female,157.5,47.6,19.2,Normal,1284.9,2325.7,High Activity,1.81,20.0,2.0,True,Maintenance,9,6,real,train
43,Male,188.0,77.1,21.83,Normal,1779.3,3220.6,High Activity,1.81,25.0,5.0,True,Maintenance,9,6,real,train
57,Female,170.2,49.9,17.23,Underweight,1189.4,2152.8,High Activity,1.81,12.0,3.0,True,Muscle Gain,6,4,real,train
29,Female,162.6,72.6,27.46,Overweight,1496.7,2709.1,High Activity,1.81,20.0,2.0,True,Fat Loss,3,2,real,train
45,Male,175.3,79.4,25.84,Overweight,1737.4,3144.7,High Activity,1.81,5.0,0.0,True,Maintenance,9,7,real,train
47,Female,167.6,72.6,25.82,Overweight,1434.5,2596.5,High Activity,1.81,50.0,0.0,True,Maintenance,9,7,real,train
29,Male,188.0,120.2,34.02,Obese,2436.1,4409.3,High Activity,1.81,10.0,30.0,True,Fat Loss,3,3,real,train
56,Male,180.3,83.9,25.8,Overweight,1760.1,2728.2,Moderate Activity,1.55,3.0,2.0,True,Fat Loss,2,2,real,train
50,Male,182.9,93.0,27.8,Overweight,1927.9,3489.5,High Activity,1.81,0.0,8.0,True,Fat Loss,3,2,real,train
53,Male,172.7,74.8,25.09,Overweight,1619.0,2930.4,High Activity,1.81,8.0,4.0,True,Fat Loss,3,2,real,train
44,Male,193.0,90.7,24.34,Normal,1980.3,3584.4,High Activity,1.81,10.0,1.0,True,Fat Loss,3,1,real,train
35,Male,185.4,79.4,23.09,Normal,1842.9,3335.7,High Activity,1.81,10.0,1.0,True,Maintenance,9,6,real,train
27,Female,167.6,86.2,30.67,Obese,1647.0,2981.0,High Activity,1.81,10.0,0.0,True,Fat Loss,3,3,real,train
42,Male,185.4,127.0,36.94,Obese,2441.3,4418.7,High Activity,1.81,5.0,2.0,True,Fat Loss,3,3,real,train
40,Female,165.1,90.7,33.28,Obese,1624.7,2095.9,Low Activity,1.29,0.0,0.0,True,Fat Loss,1,3,real,train
19,Male,175.3,59.0,19.2,Normal,1611.6,2078.9,Low Activity,1.29,2.0,1.0,True,Muscle Gain,4,5,real,train
56,Female,170.2,77.1,26.63,Overweight,1445.4,2616.1,High Activity,1.81,7.0,0.0,True,Fat Loss,3,2,real,train
45,Male,167.6,59.0,20.98,Normal,1427.4,2583.6,High Activity,1.81,14.0,4.0,True,Fat Loss,3,1,real,train
30,Female,167.6,59.9,21.31,Normal,1390.7,2517.2,High Activity,1.81,10.0,6.0,True,Maintenance,9,6,real,train
44,Male,172.7,90.7,30.41,Obese,1882.8,3407.9,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
33,Male,180.3,113.4,34.87,Obese,2285.7,4137.1,High Activity,1.81,35.0,2.0,True,Fat Loss,3,3,real,train
62,Male,180.3,77.1,23.71,Normal,1634.9,2959.2,High Activity,1.81,20.0,20.0,True,Maintenance,9,6,real,train
19,Male,154.9,88.5,36.84,Obese,1909.0,3455.3,High Activity,1.81,48.0,0.0,True,Fat Loss,3,3,real,train
38,Female,160.0,52.2,20.37,Normal,1261.1,2282.7,High Activity,1.81,12.0,0.0,True,Muscle Gain,6,5,real,train
51,Male,182.9,106.6,31.87,Obese,2104.5,3809.2,High Activity,1.81,50.0,4.0,True,Fat Loss,3,3,real,train
19,Female,160.0,54.4,21.26,Normal,1364.4,2114.8,Moderate Activity,1.55,3.0,0.0,True,Fat Loss,2,1,real,train
43,Male,188.0,83.9,23.75,Normal,1870.5,3385.6,High Activity,1.81,5.0,0.0,True,Fat Loss,3,1,real,train
47,Female,165.1,90.7,33.28,Obese,1594.4,2885.9,High Activity,1.81,10.0,3.0,True,Fat Loss,3,3,real,train
60,Male,188.0,136.1,38.52,Obese,2472.8,4475.8,High Activity,1.81,12.0,4.0,True,Fat Loss,3,3,real,train
57,Male,175.3,104.3,33.96,Obese,2003.5,3626.3,High Activity,1.81,4.0,5.0,True,Fat Loss,3,3,real,train
45,Male,172.7,108.9,36.49,Obese,2120.2,3837.6,High Activity,1.81,5.0,0.0,True,Fat Loss,6,1,real,train
33,Male,188.0,102.1,28.89,Overweight,2170.3,3928.3,High Activity,1.81,78.0,18.0,True,Fat Loss,3,2,real,train
59,Female,160.0,59.0,23.03,Normal,1233.1,2232.0,High Activity,1.81,15.0,5.0,True,Fat Loss,3,1,real,train
49,Female,170.2,68.0,23.49,Normal,1391.8,2519.1,High Activity,1.81,5.0,2.0,True,Maintenance,9,6,real,train
51,Female,172.7,81.6,27.37,Overweight,1516.8,2745.5,High Activity,1.81,7.0,2.0,True,Fat Loss,3,2,real,train
53,Male,188.0,158.8,44.94,Obese,2816.4,5097.6,High Activity,1.81,7.0,7.0,True,Fat Loss,3,3,real,train
20,Female,160.0,86.2,33.66,Obese,1653.7,2993.1,High Activity,1.81,10.0,8.0,True,Fat Loss,3,3,real,train
41,Male,182.9,86.2,25.77,Overweight,1887.8,3417.0,High Activity,1.81,6.0,1.0,True,Fat Loss,3,2,real,train
21,Female,182.9,79.4,23.73,Normal,1657.2,2999.6,High Activity,1.81,1.0,12.0,True,Muscle Gain,6,5,real,train
64,Female,157.5,59.0,23.78,Normal,1203.6,2178.5,High Activity,1.81,8.0,0.0,True,Maintenance,9,6,real,train
52,Male,175.3,70.3,22.89,Normal,1576.1,2852.8,High Activity,1.81,5.0,9.0,True,Maintenance,9,6,real,train
18,Female,170.2,59.0,20.36,Normal,1442.1,2610.3,High Activity,1.81,7.0,0.0,True,Maintenance,9,6,real,train
39,Female,160.0,63.5,24.8,Normal,1361.7,2110.6,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,train
52,Male,180.3,88.5,27.2,Overweight,1843.6,3336.9,High Activity,1.81,7.0,0.0,True,Fat Loss,3,2,real,train
44,Male,175.3,63.5,20.67,Normal,1530.4,2770.0,High Activity,1.81,15.0,1.0,True,Fat Loss,3,1,real,train
48,Male,154.9,90.7,37.79,Obese,1774.8,2750.9,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,train
60,Male,175.3,63.5,20.67,Normal,1439.6,2605.6,High Activity,1.81,5.0,4.0,True,Fat Loss,3,1,real,train
25,Male,182.9,77.1,23.06,Normal,1857.1,2878.6,Moderate Activity,1.55,4.0,2.0,True,Maintenance,8,6,real,train
45,Female,157.5,56.7,22.86,Normal,1264.9,2289.5,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,train
54,Male,185.4,90.7,26.39,Overweight,1887.0,3415.5,High Activity,1.81,5.0,4.0,True,Fat Loss,3,2,real,train
38,Female,172.7,95.3,31.93,Obese,1699.0,3075.1,High Activity,1.81,10.0,1.0,True,Fat Loss,3,3,real,train
65,Male,188.0,86.2,24.39,Normal,1776.0,3214.5,High Activity,1.81,10.0,0.0,True,Maintenance,9,6,real,train
53,Male,154.9,99.8,41.57,Obese,1867.9,2895.3,Moderate Activity,1.55,4.0,0.0,True,Fat Loss,2,3,real,train
37,Female,167.6,72.6,25.82,Overweight,1477.8,2674.9,High Activity,1.81,5.0,5.0,True,Fat Loss,3,2,real,train
45,Male,182.9,90.7,27.12,Overweight,1925.9,3485.9,High Activity,1.81,5.0,3.0,True,Maintenance,9,7,real,train
56,Female,160.0,58.1,22.67,Normal,1237.7,2240.3,High Activity,1.81,5.0,5.0,True,Maintenance,9,6,real,train
45,Male,154.9,93.0,38.73,Obese,1822.2,2350.6,Low Activity,1.29,0.0,0.0,False,Fat Loss,1,3,real,train
62,Female,180.3,70.3,21.62,Normal,1388.0,2512.2,High Activity,1.81,22.0,1.0,True,Maintenance,9,6,real,train
26,Male,175.3,68.0,22.15,Normal,1693.3,3065.0,High Activity,1.81,14.0,16.0,True,Muscle Gain,6,5,real,train
43,Male,175.3,72.6,23.63,Normal,1657.6,3000.3,High Activity,1.81,80.0,0.0,True,Maintenance,9,6,real,train
44,Female,162.6,45.4,17.16,Underweight,1180.1,2136.0,High Activity,1.81,25.0,4.0,True,Muscle Gain,6,4,real,train
56,Male,188.0,127.0,35.95,Obese,2374.0,3062.4,Low Activity,1.29,2.0,0.0,True,Fat Loss,1,3,real,train
25,Male,167.6,68.0,24.21,Normal,1662.5,3009.0,High Activity,1.81,12.0,6.0,True,Muscle Gain,6,5,real,train
36,Male,172.7,104.3,34.97,Obese,2110.5,3820.1,High Activity,1.81,50.0,0.0,True,Fat Loss,3,3,real,train
43,Male,182.9,97.5,29.16,Overweight,2028.4,3671.4,High Activity,1.81,40.0,50.0,True,Fat Loss,3,2,real,train
48,Male,175.3,65.8,21.41,Normal,1538.1,2783.9,High Activity,1.81,0.0,14.0,True,Fat Loss,3,1,real,train
26,Female,165.1,63.5,23.3,Normal,1433.7,2595.0,High Activity,1.81,10.0,15.0,True,Fat Loss,3,1,real,train
60,Female,162.6,68.0,25.75,Overweight,1320.6,2390.2,High Activity,1.81,12.0,2.0,True,Fat Loss,3,2,real,train
62,Male,175.3,83.9,27.32,Overweight,1701.7,3080.0,High Activity,1.81,20.0,0.0,True,Fat Loss,3,2,real,train
50,Male,170.2,83.5,28.82,Overweight,1739.3,3148.2,High Activity,1.81,10.0,0.0,True,Fat Loss,3,2,real,train
53,Male,154.9,99.8,41.57,Obese,1867.9,3380.9,High Activity,1.81,40.0,5.0,True,Fat Loss,3,3,real,train
50,Male,175.3,63.5,20.67,Normal,1496.3,2319.3,Moderate Activity,1.55,3.0,0.0,True,Maintenance,8,6,real,train
60,Male,154.9,87.1,36.28,Obese,1658.0,3001.1,High Activity,1.81,20.0,20.0,True,Fat Loss,3,3,real,train
56,Male,182.9,79.4,23.73,Normal,1711.5,2207.9,Low Activity,1.29,0.0,0.0,False,Maintenance,7,6,real,train
48,Female,157.5,68.0,27.44,Overweight,1356.8,2103.0,Moderate Activity,1.55,4.0,0.0,True,Maintenance,8,7,real,train
41,Female,170.2,63.5,21.93,Normal,1384.5,2505.9,High Activity,1.81,6.0,0.0,True,Maintenance,9,6,real,train
50,Female,170.2,63.5,21.93,Normal,1345.5,2435.4,High Activity,1.81,10.0,2.0,True,Fat Loss,3,1,real,train
45,Female,167.6,81.6,29.05,Overweight,1527.1,2764.0,High Activity,1.81,5.0,0.0,True,Fat Loss,3,2,real,train
36,Male,188.0,90.7,25.68,Overweight,2001.4,3622.5,High Activity,1.81,5.0,5.0,True,Fat Loss,3,2,real,train
37,Female,167.6,97.5,34.7,Obese,1708.5,3092.4,High Activity,1.81,5.0,0.0,True,Fat Loss,3,3,real,train
38,Male,188.0,77.1,21.83,Normal,1807.7,3272.0,High Activity,1.81,4.0,3.0,True,Muscle Gain,6,5,real,train
62,Female,160.0,99.8,38.97,Obese,1597.6,2891.7,High Activity,1.81,36.0,0.0,True,Fat Loss,3,3,real,train
